OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FEDDESC,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME1,PRIORNAME2,PRIORNAME3,CHANGEC1,CHANGEC2,OCCDISTDESC,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME4,PRIORNAME5,PRIORNAME6
1,279 N Main St,,960329,NM,51,1,"Hermiston-Pendleton, OR",,0,,0,0,,1,25840,16243,12/31/9999,12/31/9999,0,0,STATE,Heppner,HEPPNER,21,N,Morrow,,0,,9/27/2023,0,849014,849014,0,8/31/2023,12/31/9999,103868,3/3/1945,14,San Francisco,San Francisco,12,0,14865,0,,0,16243,0,DIF,,0,1,3/3/1945,1,1,0,0,1,0,45.35531699,N,-119.554199,,NONE,0,Bank of Eastern Oregon,BEO BCORP,3995,3995,0,0,,22,0,22,0,0,0,,9/27/2023,6,,FDIC,3/31/2026,3/31/2026,1.663967145,2.21043145,2.21,1.66,15.54,15.54,2615154,6/26/2026,0,0,2,Agricultural Specialization,OR,OR,1,41049,Oregon,41,0,14,0,1,0,0,,"Bank of Eastern Washington, a branch of Bank of Eastern Oregon",,,,,,,,,,,,,,,0,0,16243,10438,www.beobank.com,97836,SAN FRANCISCO,,,,,,,,,,,,
1,123 S Main St,,329016,NM,41,1,"Little Rock-North Little Rock-Conway, AR",,0,,30780,1,"Little Rock-North Little Rock-Conway, AR",0,30780,13303,12/31/9999,12/31/9999,0,0,STATE,England,ENGLAND,21,N,Lonoke,"Little Rock-North Little Rock, AR",1,340,8/31/2022,0,250565,250565,12297,8/31/2022,12/31/9999,65102,08/08/1898,13,Dallas,Dallas,8,0,244149,0,,0,13303,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,34.54506284,N,-91.87379369,,NONE,0,Bank of England,MHBC INVESTMENTS PARTNERSHIP I LLLP,339,339,0,0,,151,0,151,0,0,0,,8/31/2022,5,,FDIC,3/31/2026,3/31/2026,0.412384929,0.543764199,0.54,0.41,2.08,2.08,2795083,6/26/2026,0,0,7,Other Specialized Under 1 Billion,AR,AR,1,5085,Arkansas,5,0,13,0,1,0,0,,,,,,,,,,,,,,,,,0,0,13303,8411,www.bankofengland-ar.com,72046,,,,,,,,,,,,,
1,912 Northwest Blvd,,232818,NM,51,1,"Coeur d'Alene, ID",,0,,17660,1,"Coeur d'Alene, ID",0,17660,57074,12/31/9999,12/31/9999,0,0,STATE,Coeur D Alene,COEUR D'ALENE,21,N,Kootenai,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",1,518,8/31/2022,0,199725,199725,0,8/31/2022,12/31/9999,30862,5/17/2001,14,San Francisco,San Francisco,12,0,3010363,0,,0,57074,0,DIF,,0,1,5/17/2001,1,1,0,0,0,0,47.68135798,N,-116.792263,,NONE,0,bankcda,COEUR D ALENE BCORP,473,473,0,0,,7,0,7,0,0,0,,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,0.795606503,0.817473066,0.82,0.8,6.14,6.14,3780938,6/26/2026,0,0,4,Commercial Lending Specialization,ID,ID,1,16055,Idaho,16,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,57074,356862,www.bankcda.bank,83814,SAN FRANCISCO,,,,,,,,,,,,
1,10 S 1st Ave,,16338071,NM,41,0,"Walla Walla, WA",,0,,47460,1,"Walla Walla, WA",0,47460,28489,4/1/2019,12/31/9999,1,0,STATE,Walla Walla,WALLA WALLA,21,N,Walla Walla,"Kennewick-Richland-Walla Walla, WA",1,313,8/31/2022,0,13928915,13928915,1691,8/31/2022,12/31/9999,1952235,01/01/1890,14,San Francisco,San Francisco,12,0,352772,0,,0,28489,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,46.066476,N,-118.337869,,NONE,0,Banner Bank,BANNER CORP,56492,56492,0,0,,147,0,147,0,0,0,First Federal Savings and Loan Association,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.382661738,1.709750379,1.71,1.38,11.58,11.58,2126977,6/26/2026,1,0,4,Commercial Lending Specialization,WA,WA,1,53071,Washington,53,0,14,0,0,0,0,,,,,,,,,,,,,,,,,0,0,28489,41323,www.bannerbank.com,99362,SAN FRANCISCO,First Savings Bank of Washington,First Federal Savings Bank of Washington,,,,,,,,,,
1,520 Main Ave,,14816488,NM,41,0,"Fargo, ND-MN",,0,,22020,1,"Fargo, ND-MN",0,22020,19581,12/31/2022,12/31/9999,1,0,STATE,Fargo,FARGO,21,N,Cass,"Fargo-Wahpeton, ND-MN",1,244,7/30/2024,0,12670338,12670338,0,7/22/2024,12/31/9999,1449675,5/6/1966,11,Kansas City,Kansas City,9,0,929352,0,,0,19581,0,DIF,,0,1,5/6/1966,1,1,0,0,0,0,46.87401646,N,-96.78747027,,NONE,0,Bell Bank,STATE BANKSHARES INC,34969,34969,0,0,,34,0,34,0,0,0,State Bank & Trust,7/30/2024,4,,FDIC,3/31/2026,3/31/2026,0.956087383,1.089019318,1.09,0.96,9.77,9.77,1417333,6/26/2026,1,0,4,Commercial Lending Specialization,ND,ND,1,38017,North Dakota,38,0,11,0,0,0,0,www.healthcare.bank,HealthcareBank,,,,,,,,,,,,,,,1,10,19581,13381,www.bell.bank,58103,,State Bank of Fargo,Bell State Bank & Trust,520,,,,,,,,,
1,320 S Canal St,,251964731,N,31,0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,16571,7/21/2011,12/31/9999,1,14583,OCC,Chicago,MONTREAL,3,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,6/9/2025,0,193961053,193961053,0,5/19/2025,12/31/9999,37611001,5/17/1947,9,Chicago,Washington,7,1,75633,1,1,0,16571,0,DIF,,0,1,5/17/1947,1,1,0,0,0,0,41.877258,N,-87.64035801,,NONE,0,BMO Bank National Association,BANK OF MONTREAL,732963,732963,0,0,6,990,0,990,0,0,0,"Harris Bank Glencoe-Northbrook, National Association",6/9/2025,3,,OCC,3/31/2026,3/31/2026,1.163343587,1.523588812,1.52,1.16,7.82,7.82,1231333,6/26/2026,0,0,4,Commercial Lending Specialization,IL,0,0,17031,Illinois,17,0,16,0,0,0,1,NA,BMO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,16571,10718,www.bmo.com,60606,,Harris National Association,BMO Harris Bank National Association,820,820,820,820,820,820,Glencoe National Bank,,,
1,101 N Main St,,3497348,NM,41,0,"Logan, UT-ID",,0,,30860,1,"Logan, UT-ID",0,30860,22134,12/31/9999,12/31/9999,0,0,STATE,Logan,LOGAN,21,N,Cache,,0,,8/31/2022,0,3119198,3119198,10858,8/31/2022,12/31/9999,352624,10/2/1975,14,San Francisco,San Francisco,12,0,995076,0,1,0,22134,0,DIF,,0,1,10/2/1975,1,1,0,0,0,0,41.73353799,N,-111.835333,,NONE,0,Cache Valley Bank,CACHE VALLEY BANKING CO,16182,16182,0,0,,24,0,24,0,0,0,North Park Bank of Commerce,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.842977613,2.440333785,2.44,1.84,18.59,18.59,2324997,6/26/2026,0,0,4,Commercial Lending Specialization,UT,UT,1,49005,Utah,49,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,22134,15375,cachevalleybank.com,84321,SAN FRANCISCO,,,,,,,,,,,,
1,445 Se Main St,,66011146,NM,41,0,"Roseburg, OR",,0,,0,0,,1,40700,17266,7/21/2011,12/31/9999,1,0,STATE,Roseburg,TACOMA,21,N,Douglas,,0,,9/23/2025,0,53614966,53614966,9866,9/1/2025,12/31/9999,7965503,11/9/1953,14,San Francisco,San Francisco,12,0,143662,0,,0,17266,0,DIF,,0,1,11/9/1953,1,1,0,0,0,0,43.20966402,N,-123.34251,,NONE,0,Columbia Bank,COLUMBIA BANKING SYSTEM INC,198193,198193,0,0,,376,0,377,0,0,0,Umpqua Bank,9/23/2025,6,,FDIC,3/31/2026,3/31/2026,1.193641634,1.585045852,1.59,1.19,9.84,9.84,2078816,6/26/2026,1,0,4,Commercial Lending Specialization,OR,WA,1,41019,Oregon,41,0,14,0,0,0,0,,,,,,,,,,,,,,,,,1,10,17266,11289,www.columbiabank.com/,97470,SAN FRANCISCO,South Umpqua State Bank,South Umpqua Bank,810,,,,,,,,,
1,375 N Overland Ave,,3660167,NM,41,0,"Burley, ID",,0,,0,0,,1,15420,11666,12/31/9999,12/31/9999,0,0,STATE,Burley,BURLEY,21,N,Cassia,,0,,9/5/2024,0,3134792,3134792,14224,8/16/2024,12/31/9999,332169,8/29/1904,14,San Francisco,San Francisco,12,0,543262,0,,0,11666,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,42.55950401,N,-113.792557,,NONE,0,D. L. Evans Bank,D L EVANS BCORP,13010,13010,0,0,,41,0,41,0,0,0,"D. L. Evans & Company, Bankers",9/5/2024,6,,FDIC,3/31/2026,3/31/2026,1.418526711,1.84517506,1.85,1.42,15.79,15.79,2242523,6/26/2026,0,0,4,Commercial Lending Specialization,ID,ID,1,16031,Idaho,16,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,11666,7454,dlevans.com,83318,SAN FRANCISCO,,,,,,,,,,,,
1,8 3rd St N Ste 200,,12234,SB,51,0,"Great Falls, MT",,0,,24500,1,"Great Falls, MT",0,24500,35510,12/31/9999,12/31/9999,0,716693,OCC,Great Falls,,33,N,Cascade,,0,,8/26/2024,0,500,500,16693,5/3/2024,12/31/9999,9854,1/1/2001,14,San Francisco,San Francisco,9,1,644954,0,,0,35510,0,DIF,,0,0,1/1/2001,1,1,0,1,0,0,47.50577362,N,-111.3027777,,NONE,0,Davidson Trust Co.,,264,264,0,0,7,13,0,13,0,0,0,,8/26/2024,6,,OCC,3/31/2026,3/31/2026,8.493183737,10.87384888,10.87,8.49,10.89,10.89,,6/26/2026,0,0,5,Mortgage Lending Specialization,MT,,0,30013,Montana,30,0,14,1,0,0,0,,,,,,,,,,,,,,,,,1,10,35510,80595,,59401,,,,,,,,,,,,,
1,914 Main St,,664795,NM,51,1,"Twin Falls, ID",,0,,46300,1,"Twin Falls, ID",0,46300,2850,12/31/9999,12/31/9999,0,0,STATE,Buhl,BUHL,21,N,Twin Falls,,0,,8/31/2022,0,552422,552422,0,8/31/2022,12/31/9999,101627,5/11/1917,14,San Francisco,San Francisco,12,0,307062,0,,0,2850,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,42.599546,N,-114.759509,,NONE,0,Farmers Bank,FARMERS BCORP INC,2732,2732,0,0,4,6,0,6,0,0,0,The Farmers National Bank of Buhl,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.64039749,2.189798553,2.19,1.64,10.9,10.9,2142306,6/26/2026,0,0,2,Agricultural Specialization,ID,ID,1,16083,Idaho,16,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,0,2850,1863,www.farmersbankidaho.com,83316,SAN FRANCISCO,,,,,,,,,,WESTERN DISTRICT,,
1,383 Shoshone St N,,1437772,SB,51,1,"Twin Falls, ID",,0,,46300,1,"Twin Falls, ID",0,46300,28845,12/31/9999,12/31/9999,0,702479,OCC,Twin Falls,,34,N,Twin Falls,,0,,8/31/2022,0,1245285,1245285,2479,8/31/2022,12/31/9999,132550,1/1/1916,14,San Francisco,San Francisco,12,1,582971,0,,0,28845,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,42.55780002,N,-114.4675523,,NONE,1,First Federal Savings Bank of Twin Falls,,3534,3534,0,0,4,14,0,14,0,0,0,First Federal Savings and Loan Association,8/31/2022,6,,OCC,3/31/2026,3/31/2026,0.983397173,1.283647752,1.28,0.98,10.78,10.78,,6/26/2026,0,0,4,Commercial Lending Specialization,ID,,0,16083,Idaho,16,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,28845,41679,www.BankFirstFed.com,83301,SAN FRANCISCO,,,,,,,,,,WESTERN DISTRICT,,
1,401 N 31st St,,26361352,SM,41,0,"Billings, MT",,0,,13740,1,"Billings, MT",0,13740,1105,6/30/2018,12/31/9999,1,0,STATE,Billings,BILLINGS,13,N,Yellowstone,,0,,5/5/2026,0,22202732,22202732,11071,4/10/2026,12/31/9999,3267869,10/9/1916,14,San Francisco,San Francisco,9,0,659855,0,,0,1105,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,45.783412,N,-108.512016,,NONE,0,First Interstate Bank,FIRST INTRST BANCSYSTEM,67293,67293,0,0,,290,0,279,0,0,0,"First Interstate Bank of Billings, National Association",5/5/2026,6,,FED,3/31/2026,3/31/2026,1.017089678,1.309038383,1.31,1.02,8.11,8.11,1123670,6/26/2026,1,0,4,Commercial Lending Specialization,MT,MT,1,30111,Montana,30,0,14,0,0,0,0,,,,,,,,,,,,,,,,,1,10,1105,748,www.firstinterstatebank.com,59101,,The First Interstate Bank of Commerce,"Security Bank, N. A.",,,,,,,Security Trust and Savings Bank,,,
1,49 Commons Loop,,31717351,NM,41,0,"Kalispell, MT",,0,,0,0,,1,28060,30788,6/30/2018,12/31/9999,1,0,STATE,Kalispell,KALISPELL,21,N,Flathead,,0,,10/8/2025,0,24944633,24944633,5918,10/1/2025,12/31/9999,4261906,7/15/1955,14,San Francisco,San Francisco,9,0,2634191,0,,0,30788,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,48.21999492,N,-114.3284272,,NONE,0,Glacier Bank,GLACIER BCORP INC,87712,87712,0,0,,264,0,266,0,0,0,Glacier Bank F.S.B.,10/8/2025,6,,FDIC,3/31/2026,3/31/2026,1.102030515,1.345788427,1.35,1.1,8.29,8.29,2003975,6/26/2026,1,0,4,Commercial Lending Specialization,MT,MT,1,30029,Montana,30,0,14,0,0,0,0,www.valleybankglacier.com,Valley Bank,www.fsbmsla.com,First Security Bank of Missoula,www.ourbank.com,First Security Bank Bozeman,www.westernsecuritybank.com,Western Security Bank,www.mountainwestbank.com,Mountain West Bank,www.firstbankofwyoming.com,First Bank of Wyoming,www.ccb-idaho.com,www.fsbwy.com,www.banksanjuans.com,www.wheatland.bank,0,10,30788,43622,www.glacierbank.com,59901,,First Federal Savings Bank of Montana,,810,,,,,,,,,
1,201 5th Ave Sw,,8492771,NM,41,0,"Olympia-Lacey-Tumwater, WA",,0,,36500,1,"Olympia-Lacey-Tumwater, WA",0,36500,29012,12/31/9999,12/31/9999,0,0,STATE,Olympia,OLYMPIA,21,N,Thurston,"Seattle-Tacoma, WA",1,500,2/18/2026,0,7258982,7258982,2763,1/31/2026,12/31/9999,1122561,1/1/1927,14,San Francisco,San Francisco,12,0,881478,0,,0,29012,0,DIF,,0,1,8/9/1989,1,1,0,0,0,0,47.04373604,N,-122.9030747,,NONE,0,Heritage Bank,HERITAGE FINANCIAL CORP,22249,22249,0,0,,67,0,68,0,0,0,Heritage Savings Bank,2/18/2026,6,,FDIC,3/31/2026,3/31/2026,1.151625865,1.378752221,1.38,1.15,8.66,8.66,2166124,6/26/2026,0,0,4,Commercial Lending Specialization,WA,WA,1,53067,Washington,53,0,14,0,0,1,0,www.heritagebankwa.com,Whidbey Island Bank,www.kitsapbank.com,Kitsap Bank,,,,,,,,,,,,,0,30,29012,41846,www.heritagebanknw.com,98501,SAN FRANCISCO,Heritage Federal Savings and Loan Association,"Heritage Bank, A Federal Savings Bank",810,,,,,,,,,
1,475 E Deinhard Ln,,1371673,NM,51,1,,,,,0,,,,,58095,12/31/9999,12/31/9999,0,0,STATE,Mccall,VIENNA,21,N,Valley,,,,6/10/2026,0,1226018,1226018,0,3/27/2026,12/31/9999,139105,10/3/2005,14,San Francisco,San Francisco,12,0,3384952,0,,0,58095,0,DIF,,0,1,10/3/2005,1,1,0,0,0,0,44.898012,N,-116.094326,,NONE,0,Idaho First Bank,BAWAG GROUP AG,2295,2295,0,0,,9,0,9,0,0,0,,6/10/2026,6,,FDIC,3/31/2026,3/31/2026,0.650373327,0.877082984,0.88,0.65,6.85,6.85,5782440,6/26/2026,0,0,4,Commercial Lending Specialization,ID,0,1,16085,Idaho,16,0,14,0,0,1,0,www.peak.bank/peak-bank,,,,,,,,,,,,,,,,0,10,58095,439648,http://www.idahofirstbank.com,83638,SAN FRANCISCO,,,,,,,,,,,,
1,888 W Broad St,,232618,NM,51,1,"Boise City, ID",,0,,14260,1,"Boise City, ID",0,14260,35103,12/31/9999,12/31/9999,0,0,STATE,Boise,BOISE,21,N,Ada,"Boise City-Mountain Home-Ontario, ID-OR",1,147,8/31/2022,0,202954,202954,0,8/31/2022,12/31/9999,25991,8/30/1994,14,San Francisco,San Francisco,12,0,2753917,0,,0,35103,0,DIF,,0,1,8/30/2006,1,1,0,0,0,0,43.61398901,N,-116.206436,,NONE,0,Idaho Trust  Bank,IDAHO TRUST BCORP,529,529,0,0,,2,0,2,0,0,0,Idaho Trust Company,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,0.888952372,1.125894309,1.13,0.89,8.22,8.22,3439713,6/26/2026,0,0,4,Commercial Lending Specialization,ID,ID,1,16001,Idaho,16,0,14,0,1,0,0,,,,,,,,,,,,,,,,,1,10,35103,74682,www.idahotrust.com,83702,SAN FRANCISCO,"Wealthbank, National Association",Idaho Trust National Bank,,,,,,,,,,
1,33 Bannock St,,361667,NM,51,1,,,,,0,,,,,1237,12/31/9999,12/31/9999,0,0,STATE,Malad City,MALAD CITY,21,N,Oneida,,,,8/31/2022,0,316167,316167,8847,8/31/2022,12/31/9999,35737,12/01/1892,14,San Francisco,San Francisco,12,0,428462,0,,0,1237,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,42.18598,N,-112.246502,,NONE,0,Ireland Bank,IRELAND BCORP LTD,594,594,0,0,,12,0,12,0,0,0,"J. N. Ireland and Company, Bankers",8/31/2022,6,,FDIC,3/31/2026,3/31/2026,0.648411447,0.890747038,0.89,0.65,6.68,6.68,1248845,6/26/2026,0,0,4,Commercial Lending Specialization,ID,ID,1,16071,Idaho,16,0,14,0,1,0,0,,,,,,,,,,,,,,,,,0,10,1237,847,www.ireland-bank.bank,83252,SAN FRANCISCO,,,,,,,,,,,,
1,1111 Polaris Pkwy,,4016571000,N,31,0,"Columbus, OH",,0,,18140,1,"Columbus, OH",0,18140,628,7/21/2011,12/31/9999,1,8,OCC,Columbus,NEW YORK,3,N,Delaware,"Columbus-Marion-Zanesville, OH",1,198,3/6/2025,0,2787994000,2209823000,0,2/1/2025,12/31/9999,335931000,01/01/1824,9,Chicago,Washington,4,1,852218,1,1,0,628,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.14208925,N,-82.99608586,,NONE,0,"JPMorgan Chase Bank, National Association",JPMORGAN CHASE&CO,13974000,13974000,0,0,6,5132,198,5360,0,0,0,The Chase Manhattan Bank,3/6/2025,3,,OCC,3/31/2026,3/31/2026,1.438906518,1.786740081,1.79,1.44,16.64,16.64,1039502,6/26/2026,0,0,1,International Specialization,OH,NY,0,39041,Ohio,39,0,16,0,0,0,1,www.chase.com,Chase,www.jpmorgan.com,J.P.Morgan,www.jpmorgan.chase.com,JPMorgan Chase,,Chase Private Client,,J.P.Morgan Private Bank,,,,,,,1,10,628,417,www.jpmorganchase.com,43240,,JPMorgan Chase Bank,Chemical Bank New York Trust Company,820,,,,,,Chemical Bank,,Chemical Bank & Trust Company,Chemical Corn Exchange Bank
1,127 Public Sq,,185983433,N,31,0,"Cleveland-Elyria, OH",,0,,17460,1,"Cleveland-Elyria, OH",0,17460,17534,7/21/2011,12/31/9999,1,14761,OCC,Cleveland,CLEVELAND,3,N,Cuyahoga,"Cleveland-Akron-Canton, OH",1,184,7/24/2023,0,153305440,153305440,0,6/21/2023,12/31/9999,18841264,01/01/1849,9,Chicago,Washington,4,1,280110,1,1,0,17534,0,DIF,,0,1,1/16/1956,1,1,0,0,0,0,41.50094101,N,-81.69400799,,NONE,0,KeyBank National Association,KEYCORP,581466,581466,0,0,6,953,0,954,0,0,0,Society National Bank,7/24/2023,3,,OCC,3/31/2026,3/31/2026,1.265119005,1.602667706,1.6,1.27,12.27,12.27,1068025,6/26/2026,1,0,4,Commercial Lending Specialization,OH,OH,0,39035,Ohio,39,0,16,0,0,0,0,,,,,,,,,,,,,,,,,1,10,17534,11510,www.key.com,44114,,Keybank National Association,Society National Bank of Cleveland,,,,,,,,,,
1,1111 Civic Dr,,21403986,NM,41,0,"San Francisco-Oakland-Berkeley, CA","Oakland-Berkeley-Livermore, CA",1,36084,41860,1,"San Francisco-Oakland-Berkeley, CA",0,41860,1768,10/1/2019,12/31/9999,1,0,STATE,Walnut Creek,UNIVERSITY PARK,21,N,Contra Costa,"San Jose-San Francisco-Oakland, CA",1,488,6/5/2026,0,18251541,18251541,12587,5/1/2026,12/31/9999,2927457,1/1/1905,14,San Francisco,San Francisco,12,0,936462,0,,0,1768,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,37.90594458,N,-122.058449,,NONE,0,Mechanics Bank,2011 TCRT,47502,47502,0,0,,170,0,170,0,0,0,The Mechanics Bank of Richmond,6/5/2026,6,,FDIC,3/31/2026,3/31/2026,0.868179169,1.214193401,1.21,0.87,6.34,6.34,4759650,6/26/2026,1,0,4,Commercial Lending Specialization,CA,TX,1,6013,California,6,0,14,0,0,0,0,,,,,,,,,,,,,,,,,1,10,1768,1171,www.mechanicsbank.com,94596,SAN FRANCISCO,The Mechanics Bank,,,,,,,,,,,
1,7800 E Orchard Rd,Ste 200,12564538,SM,41,0,"Denver-Aurora-Lakewood, CO",,0,,19740,1,"Denver-Aurora-Lakewood, CO",0,19740,59052,12/31/9999,12/31/9999,0,0,STATE,Greenwood Village,GREENWOOD VILLAGE,13,N,Arapahoe,"Denver-Aurora, CO",1,216,1/14/2026,0,10650590,10650590,0,1/7/2026,12/31/9999,1628283,12/10/2010,13,Dallas,Dallas,10,0,4210227,0,1,0,59052,0,DIF,,0,1,12/10/2010,1,1,0,0,0,0,39.60849801,N,-104.898052,,NONE,0,NBH Bank,NATIONAL BANK HOLDINGS CORP,27996,27996,0,0,7,107,0,107,0,0,0,"Bank Midwest, National Association",1/14/2026,5,,FED,3/31/2026,3/31/2026,0.999793942,1.257456225,1.26,1,7.79,7.79,3973888,6/26/2026,1,0,4,Commercial Lending Specialization,CO,CO,1,8005,Colorado,8,0,13,0,0,0,0,www.hillcrestbank.com,,www.bankmw.com,,www.cobnks.com,,www.bankofjacksonhole.com,,www.vistabank.com,,,,,,,,0,0,59052,512626,www.nbhbank.com,80111,KANSAS CITY,"NBH Bank, National Association",,810,,,,,,,,,
1,1750 W Front St,,1461121,NM,41,1,"Boise City, ID",,0,,14260,1,"Boise City, ID",0,14260,58752,12/31/9999,12/31/9999,0,0,STATE,Boise,BELLEVUE,21,N,Ada,"Boise City-Mountain Home-Ontario, ID-OR",1,147,8/31/2022,0,1120397,1120397,0,8/31/2022,12/31/9999,228706,3/31/2008,14,San Francisco,San Francisco,12,0,3678857,0,,0,58752,0,DIF,,0,1,3/31/2008,1,1,0,0,0,0,43.6202,N,-116.215498,,NONE,0,Northwest Bank,GWY LLC,5047,5047,0,0,,6,0,6,0,0,0,Western Capital Bank,8/31/2022,6,,FDIC,3/31/2026,3/31/2026,1.374948664,1.781957443,1.78,1.37,8.92,8.92,3683619,6/26/2026,0,0,4,Commercial Lending Specialization,ID,WA,1,16001,Idaho,16,0,14,0,0,1,0,,,,,,,,,,,,,,,,,0,0,58752,466688,northwest-bank.com,83702,SAN FRANCISCO,,,,,,,,,,,,
1,880 108th Avenue Ne,,113780,NM,51,1,"Seattle-Tacoma-Bellevue, WA","Seattle-Bellevue-Kent, WA",1,42644,42660,1,"Seattle-Tacoma-Bellevue, WA",0,42660,8197,12/31/9999,12/31/9999,0,0,STATE,Bellevue,BELLEVUE,21,N,King,"Seattle-Tacoma, WA",1,500,1/26/2023,0,91624,91624,0,12/1/2022,12/31/9999,7980,4/1/1901,14,San Francisco,San Francisco,12,0,401951,0,,0,8197,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,47.61848508,N,-122.196235,,NONE,0,Portage Bank,PORTAGE BANCSHARES INC,-49,-49,0,0,,3,0,3,0,0,0,State Bank of Ceylon,1/26/2023,6,,FDIC,3/31/2026,3/31/2026,-0.186298505,-0.24332866,-0.24,-0.19,-2.46,-2.46,1127173,6/26/2026,0,0,4,Commercial Lending Specialization,WA,WA,1,53033,Washington,53,0,14,0,1,0,0,www.olb-ebanking.com/091205869/login/,,b091205869.account-open.online-banking-services.com/openaccount,,,,,,,,,,,,,,0,0,8197,5223,www.portage.bank,98004,SAN FRANCISCO,,,520,,,,,,,,,
1,133 Main St,,70650,N,51,1,"Gillette, WY",,0,,0,0,,1,23940,25054,12/31/9999,12/31/9999,0,18154,OCC,Hulett,HULETT,3,N,Crook,,0,,8/31/2022,0,68756,68756,0,8/31/2022,12/31/9999,1592,2/28/1984,14,San Francisco,San Francisco,10,1,78559,0,,0,25054,0,DIF,,0,1,2/28/1984,1,1,0,0,0,0,44.68274201,N,-104.600317,,NONE,0,Summit National Bank,MODE ELEVEN BCORP,-114,-114,0,0,4,3,0,3,0,0,0,Hulett National Bank,8/31/2022,6,,OCC,3/31/2026,3/31/2026,-0.628558038,-0.573421368,-0.57,-0.63,-30.55,-30.55,3402511,6/26/2026,0,0,8,All Other Under 1 Billion,WY,WY,0,56011,Wyoming,56,0,14,1,0,0,0,,,,,,,,,,,,,,,,,0,0,25054,17340,http://www.summitnb.com,82720,KANSAS CITY,,,,,,,,,,WESTERN DISTRICT,,
