ACTIVE,ADDRESS,ADDRESS2,ASSET,BKCLASS,CALLFORM,CB,CBSA,CBSA_DIV,CBSA_DIV_FLG,CBSA_DIV_NO,CBSA_METRO,CBSA_METRO_FLG,CBSA_METRO_NAME,CBSA_MICRO_FLG,CBSA_NO,CERT,CFPBEFFDTE,CFPBENDDTE,CFPBFLAG,CHARTER,CHRTAGNT,CITY,CITYHCR,CLCODE,CONSERVE,COUNTY,CSA,CSA_FLG,CSA_NO,DATEUPDT,DENOVO,DEP,DEPDOM,DOCKET,EFFDATE,ENDEFYMD,EQ,ESTYMD,FDICDBS,FDICREGN,FDICSUPV,FED,FEDCHRTR,FED_RSSD,FORM31,HCTMULT,IBA,ID,INACTIVE,INSAGNT1,INSAGNT2,INSBIF,INSCOML,INSDATE,INSDIF,INSFDIC,INSSAIF,INSSAVE,INSTAG,INSTCRCD,LATITUDE,LAW_SASSER_FLG,LONGITUDE,MDI_STATUS_CODE,MDI_STATUS_DESC,MUTUAL,NAME,NAMEHCR,NETINC,NETINCQ,NEWCERT,OAKAR,OCCDIST,OCCDISTDESC,OFFDOM,OFFFOR,OFFICES,OFFOA,OI,PARCERT,PRIORNAME1,PROCDATE,QBPRCOML,REGAGENT2,REGAGNT,REPDTE,RISDATE,ROA,ROAPTX,ROAPTXQ,ROAQ,ROE,ROEQ,RSSDHCR,RUNDATE,S10T250B,SASSER,SPECGRP,SPECGRPN,STALP,STALPHCR,STCHRTR,STCNTY,STNAME,STNUM,SUBCHAPS,SUPRV_FD,SZ100,SZ100T1B,SZ1BT10B,SZ250BP,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TRACT,TRUST,ULTCERT,UNINUM,WEBADDR,ZIP,PRIORNAME2,CHANGEC1,PRIORNAME3,FEDDESC,CHANGEC2,PRIORNAME4,CHANGEC3,CHANGEC4,CHANGEC5,CHANGEC6,PRIORNAME5,PRIORNAME6,PRIORNAME7
1,201 S Madison St,,76177,SM,51,1,"Centralia, IL",,0,,0,0,,1,16460,3805,12/31/9999,12/31/9999,0,0,STATE,Kinmundy,KINMUNDY,13,N,Marion,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,65388,65388,0,8/31/2022,12/31/9999,10601,2/2/1902,9,Chicago,Chicago,8,0,489249,0,,0,3805,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,38.77213398,N,-88.84930002,,NONE,0,Kinmundy Bank,SOUTH CENTRAL BCORP INC,395,395,0,0,3,CENTRAL DISTRICT,1,0,1,0,0,0,The First National Bank of Kinmundy,8/31/2022,3,,FED,3/31/2026,3/31/2026,2.109944113,2.852430776,2.85,2.11,15.16,15.16,3674710,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,1,17121,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,3805,2466,www.kinmundybank.com,62854,,,,,,,,,,,,,
1,654 1st St,,184593,NM,51,1,"Ottawa, IL",,0,,0,0,,1,36837,12410,12/31/9999,12/31/9999,0,0,STATE,La Salle,LASALLE,21,N,Lasalle,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,154148,154148,0,8/31/2022,12/31/9999,11327,08/21/1894,9,Chicago,Chicago,7,0,956134,0,,0,12410,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,41.327574,N,-89.09610801,,NONE,0,La Salle State Bank,LSBANCORP INC,232,232,0,0,,,3,0,3,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.505434235,0.505434235,0.51,0.51,8.21,8.21,1926228,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17099,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,12410,7895,www.elsb.com,61301,,,,,,,,,,,,,
1,727 N Bank Ln,,8997757,N,31,0,"Chicago-Naperville-Elgin, IL-IN-WI","Lake County-Kenosha County, IL-WI",1,29404,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,27589,12/31/9999,12/31/9999,0,25149,OCC,Lake Forest,ROSEMONT,3,N,Lake,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,6987404,6827033,14238,8/31/2022,12/31/9999,863101,5/21/1986,9,Chicago,Chicago,7,1,1917301,1,1,0,27589,0,DIF,,0,1,12/26/1991,1,1,0,0,0,0,42.25294621,N,-87.84117533,,NONE,0,"Lake Forest Bank & Trust Company, National Association",WINTRUST FINANCIAL CORP,40079,40079,0,0,7,,10,0,10,0,0,0,Lake Forest Bank and Trust Company,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.744090823,2.367810321,2.37,1.74,18.59,18.59,2260406,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17097,Illinois,17,0,9,0,0,1,0,www.bankofhwfs.com,Bank of Highwood-Fort Sheridan,www.highlandparkbank.com,Highland Park Bank & Trust,www.wintrustflorida.com,Wintrust Banking Center,www.waukeganbank.com,Waukegan Community Bank,,,,,,,,,1,10,27589,40421,www.lakeforestbank.com,60045,Crabtree Trust Company,,,,,,,,,,,,
1,55 W Wacker Dr,,2858811,NM,41,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,19573,12/31/9999,12/31/9999,0,0,STATE,Chicago,CHICAGO,21,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,2451882,2451882,0,8/31/2022,12/31/9999,299904,4/1/1966,9,Chicago,Chicago,7,0,201834,0,,0,19573,0,DIF,,0,1,4/1/1966,1,1,0,0,0,0,41.886512,N,-87.62989303,,NONE,0,Lakeside Bank,LAKESIDE BCORP INC,11883,11883,0,0,,,11,0,11,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.652619586,1.673480727,1.67,1.65,15.93,15.93,2128917,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17031,Illinois,17,1,9,0,0,1,0,,,,,,,,,,,,,,,,,0,10,19573,13373,http://WWW.LAKESIDEBANK.COM,60601,,,,,,,,,,,,,
1,1108 Us Highway 45 N,,648266,NM,51,1,,,,,0,,,,,10886,12/31/9999,12/31/9999,0,0,STATE,Eldorado,ELDORADO,21,N,Saline,,,,8/31/2022,0,581164,581164,10062,8/31/2022,12/31/9999,62966,1/1/1906,9,Chicago,Chicago,8,0,635840,0,,0,10886,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,37.80773701,N,-88.43987003,,NONE,0,Legence Bank,FIRST ELDORADO BANCSHARES INC,2747,2747,0,0,,,11,0,11,0,0,0,First State Bank of Eldorado,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.694486596,1.679065349,1.68,1.69,17.41,17.41,1491481,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17165,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,10886,6967,www.legencebank.com,62930,First State Bank,,,,,,,,,,,,
1,1002 N Main St,,192418,NM,51,1,"Quincy, IL-MO",,0,,0,0,,1,39500,11719,12/31/9999,12/31/9999,0,0,STATE,Liberty,LIBERTY,21,N,Adams,"Quincy-Hannibal, IL-MO",1,448,7/1/2025,0,166002,166002,12285,6/26/2025,12/31/9999,24228,6/23/1903,9,Chicago,Chicago,8,0,371942,0,,0,11719,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,39.88992698,N,-91.11164299,,NONE,0,Liberty Bank,LIBERTY BCORP INC,763,763,0,0,,,6,0,6,0,0,0,The Farmers Bank of Liberty,7/1/2025,3,,FDIC,3/31/2026,3/31/2026,1.610911125,2.191514742,2.19,1.61,12.7,12.7,1100297,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17001,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11719,7493,www.liberty.bank,62347,,810,,,,,,,,,,,
1,6600 Plaza Dr,,1106725,NM,41,1,"New Orleans-Metairie, LA",,0,,35380,1,"New Orleans-Metairie, LA",0,35380,20856,12/31/9999,12/31/9999,0,0,STATE,New Orleans,NEW ORLEANS,21,N,Orleans,"New Orleans-Metairie-Hammond, LA-MS",1,406,7/29/2024,0,963722,963722,10886,7/29/2024,12/31/9999,123509,11/16/1972,13,Dallas,Dallas,6,0,283438,0,,0,20856,0,DIF,,0,1,11/16/1972,1,1,0,0,0,0,30.03098201,N,-89.98068101,1,Black or African American owned,0,Liberty Bank and Trust Company,LIBERTY FINANCIAL SERVICES INC,2476,2476,0,0,,,18,0,18,0,0,0,,7/29/2024,5,,FDIC,3/31/2026,3/31/2026,0.895465036,1.117884663,1.12,0.9,8.06,8.06,1130548,6/26/2026,0,0,4,Commercial Lending Specialization,LA,LA,1,22071,Louisiana,22,0,13,0,0,1,0,,,,,,,,,,,,,,,,,0,0,20856,14407,www.libertybank.net,70127,,,,,,,,,,,,,
1,2392 N Milwaukee Ave,,857594,SI,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,29009,12/31/9999,12/31/9999,0,0,STATE,Chicago,,42,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,646441,646441,2758,8/31/2022,12/31/9999,202484,01/01/1898,9,Chicago,Chicago,7,0,757377,0,,0,29009,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,41.92446701,N,-87.70042801,,NONE,1,Liberty Bank for Savings,,935,935,0,0,,,5,0,5,0,0,0,Liberty Savings,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.436443754,0.50272719,0.5,0.44,1.85,1.85,,6/26/2026,0,0,5,Mortgage Lending Specialization,IL,,1,17031,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,29009,41843,libertybank.com,60647,,,,,,,,,,,,,
1,507 N Milwaukee Ave,,3154274,N,41,0,"Chicago-Naperville-Elgin, IL-IN-WI","Lake County-Kenosha County, IL-WI",1,29404,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,34073,12/31/9999,12/31/9999,0,25197,OCC,Libertyville,ROSEMONT,3,N,Lake,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,2663441,2663441,14239,8/31/2022,12/31/9999,292849,10/10/1995,9,Chicago,Chicago,7,1,2339795,0,1,0,34073,0,DIF,,0,1,10/10/1995,1,1,0,0,0,0,42.28798349,N,-87.95455834,,NONE,0,"Libertyville Bank & Trust Company, National Association",WINTRUST FINANCIAL CORP,11542,11542,0,0,7,,8,0,8,0,0,0,Libertyville Bank & Trust Company,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.467987223,1.976351886,1.98,1.47,15.99,15.99,2260406,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17097,Illinois,17,0,9,0,0,1,0,gurneebank.com,Gurnee Community Bank,mundeleinbank.com,Mundelein Community Bank,vernonhillsbank.com,Vernon Hills Bank & Trust,waucondabank.com,Wauconda Community Bank,,,,,,,,,0,0,34073,56210,www.libertyvillebank.com,60048,,,,,,,,,,,,,
1,6900 Clayton Ave,,944969,SM,51,1,"St. Louis, MO-IL",,0,,41180,1,"St. Louis, MO-IL",0,41180,1073,12/31/9999,12/31/9999,0,0,STATE,St. Louis,EAST SAINT LOUIS,13,N,St. Louis City,"St. Louis-St. Charles-Farmington, MO-IL",1,476,8/31/2022,0,700767,700767,0,8/31/2022,12/31/9999,162264,1/1/1923,11,Kansas City,Kansas City,8,0,185859,0,,0,1073,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,38.63224576,N,-90.30440989,,NONE,0,Lindell Bank & Trust Company,FIRST ILLINOIS BCORP INC,7122,7122,0,0,,,15,0,15,0,0,0,Lindell Trust Company,8/31/2022,4,,FED,3/31/2026,3/31/2026,3.022921808,3.022921808,3.02,3.02,17.83,17.83,1095889,6/26/2026,0,0,4,Commercial Lending Specialization,MO,IL,1,29510,Missouri,29,1,11,0,1,0,0,,,,,,,,,,,,,,,,,1,10,1073,722,www.lindellbank.com,63139,Lindell Bank and Trust Company,,,,,,,,,,,,
1,1450 Maple Ave,,551827,SI,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,29800,12/31/9999,12/31/9999,0,0,STATE,Lisle,,42,N,Dupage,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,392782,392782,4107,8/31/2022,12/31/9999,133405,1/1/1917,9,Chicago,Chicago,7,0,133971,0,,0,29800,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,41.78620002,N,-88.08060004,,NONE,1,Lisle Savings Bank,,446,446,0,0,,,4,0,4,0,0,0,Lisle Savings and Loan Association,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.325327196,0.37201092,0.37,0.33,1.34,1.34,,6/26/2026,0,0,5,Mortgage Lending Specialization,IL,,1,17043,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,29800,42634,http://WWW.LSB.BANK,60532,,,,,,,,,,,,,
1,102 S East Ave,,680425,NM,51,1,"Champaign-Urbana, IL",,0,,16580,1,"Champaign-Urbana, IL",0,16580,1786,12/31/9999,12/31/9999,0,0,STATE,Ogden,NEWMAN,21,N,Champaign,,0,,9/18/2023,0,616794,616794,0,8/28/2023,12/31/9999,57399,09/01/1899,9,Chicago,Chicago,7,0,380533,0,1,0,1786,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.11370699,N,-87.95585502,,NONE,0,Longview Bank,LONGVIEW CAPITAL CORP,2569,2569,0,0,,,13,0,13,0,0,0,Longview State Bank,9/18/2023,3,,FDIC,3/31/2026,3/31/2026,1.519508067,2.064259695,2.06,1.52,18.15,18.15,1204618,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17019,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,1786,1183,www.longviewbank.com,61859,,810,,,,,,,,,,,
1,130 S Washington St,,271268,NM,51,1,"Lincoln, IL",,0,,0,0,,1,30660,11319,12/31/9999,12/31/9999,0,0,STATE,Mount Pulaski,NEWMAN,21,N,Logan,"Springfield-Jacksonville-Lincoln, IL",1,522,6/16/2026,0,222320,222320,9391,4/27/2026,12/31/9999,32107,01/01/1872,9,Chicago,Chicago,7,0,830645,0,1,0,11319,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.00925444,N,-89.28529665,,NONE,0,Longview Community Bank,LONGVIEW CAPITAL CORP,527,527,0,0,,,5,0,8,0,0,0,The Farmers Bank of Mt. Pulaski,6/16/2026,3,,FDIC,3/31/2026,3/31/2026,0.781532404,1.006945925,1.01,0.78,6.59,6.59,1204618,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17107,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,11319,7228,www.longviewcb.com,62548,,810,,,,,,,,,,,
1,6316 S Western Ave,,2125608,SM,41,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,16250,12/31/9999,12/31/9999,0,0,STATE,Chicago,CHICAGO,13,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,1771846,1771846,10700,8/31/2022,12/31/9999,189664,5/12/1945,9,Chicago,Chicago,7,0,716833,0,,0,16250,0,DIF,,0,1,5/12/1945,1,1,0,0,0,0,41.77865999,N,-87.68401699,,NONE,0,Marquette Bank,MARQUETTE NATIONAL CORP,3498,3498,0,0,,,22,0,22,0,0,0,Marquette National Bank,8/31/2022,3,,FED,3/31/2026,3/31/2026,0.654350517,0.879201666,0.88,0.65,7.38,7.38,1207486,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17031,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,1,10,16250,10444,www.emarquettebank.com,60636,,,,,,,,,,,,,
1,100 E Bluff St,,78685,NM,51,1,"Ottawa, IL",,0,,0,0,,1,36837,16318,12/31/9999,12/31/9999,0,0,STATE,Marseilles,MARSEILLES,21,N,Lasalle,"Chicago-Naperville, IL-IN-WI",1,176,8/31/2022,0,69221,69221,0,8/31/2022,12/31/9999,4270,9/24/1945,9,Chicago,Chicago,7,0,104542,0,,0,16318,0,DIF,,0,1,9/24/1945,1,1,0,0,0,0,41.3305347,N,-88.70796663,,NONE,0,Marseilles Bank,MARSEILLES BCORP INC,56,56,0,0,,,2,0,2,0,0,0,Union National Bank of Marseilles,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.289780078,0.289780078,0.29,0.29,5.29,5.29,1491780,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,1,17099,Illinois,17,1,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,16318,10505,www.marseillesbank.com,61341,Marseilles Bank National Association,520,,,,,,,,,,,
1,104 W Pine St,,88491,N,51,1,,,,,0,,,,,16198,12/31/9999,12/31/9999,0,14492,OCC,Mason City,MASON CITY,3,N,Mason,,,,8/31/2022,0,77415,77415,0,8/31/2022,12/31/9999,10826,10/9/1944,9,Chicago,Chicago,7,1,108746,0,,0,16198,0,DIF,,0,1,10/9/1944,1,1,0,0,1,0,40.20349822,N,-89.69796729,,NONE,0,Mason City National Bank,MASON CITY BCORP INC,343,343,0,0,4,WESTERN DISTRICT,1,0,1,0,0,0,,8/31/2022,3,,OCC,3/31/2026,3/31/2026,1.565298742,1.647442699,1.65,1.57,12.48,12.48,1399019,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,0,17125,Illinois,17,1,9,1,0,0,0,,,,,,,,,,,,,,,,,1,10,16198,10400,onlinebanking.masoncitynationalbank.com,62664,,,,,,,,,,,,,
1,100 W Elm St,,662189,N,51,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,3612,12/31/9999,12/31/9999,0,13838,OCC,Canton,CANTON,3,N,Fulton,,0,,8/31/2022,0,590726,590726,0,8/31/2022,12/31/9999,66597,11/22/1933,9,Chicago,Chicago,7,1,510938,0,,0,3612,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,40.55516302,N,-90.037513,,NONE,0,MidAmerica National Bank,MIDAMERICA NATL BANCSHARES INC,1415,1415,0,0,4,WESTERN DISTRICT,6,0,6,0,0,0,The National Bank of Canton,8/31/2022,3,,OCC,3/31/2026,3/31/2026,0.86917196,1.153572397,1.15,0.87,8.52,8.52,1206573,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,0,17057,Illinois,17,0,9,0,1,0,0,www.midnatbank.com,,www.facebook.com/MidAmericaNationalBank,,twitter.com/midnatbank,,www.instagram.com/midnatbank,,www.linkedin.com,,,,,,,,1,10,3612,2301,www.midnatbank.com,61520,,,,,,,,,,,,,
1,112 Market St,,69027,NM,51,1,"Taylorville, IL",,0,,0,0,,1,45380,19796,12/31/9999,12/31/9999,0,0,STATE,Kincaid,CHATHAM,21,N,Christian,"Springfield-Jacksonville-Lincoln, IL",1,522,8/31/2022,0,56916,56916,0,8/31/2022,12/31/9999,11815,3/29/1968,9,Chicago,Chicago,7,0,822631,0,1,0,19796,0,DIF,,0,1,3/29/1968,1,1,0,0,0,0,39.58660902,N,-89.41459332,,NONE,0,Midland Community Bank,UNITED COMMUNITY BCORP INC,296,296,0,0,,,2,0,2,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,1.709302997,2.050008662,2.05,1.71,10.14,10.14,1097182,6/26/2026,0,0,5,Mortgage Lending Specialization,IL,IL,1,17021,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,19796,13590,www.mcbbank.net,62540,,,,,,,,,,,,,
1,8929 S Harlem Ave,,116268,SL,51,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,29980,12/31/9999,12/31/9999,0,704475,OCC,Bridgeview,BRIDGEVIEW,37,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,6/10/2025,0,105925,105925,4475,4/7/2025,12/31/9999,9667,1/1/1914,9,Chicago,Chicago,7,1,820477,0,,0,29980,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,41.72903401,N,-87.79845604,,NONE,0,Midland Federal Savings and Loan Association,MIDLAND CAPITAL HOLDINGS CORP,-1188,-1188,0,0,4,WESTERN DISTRICT,4,0,4,0,0,0,,6/10/2025,3,,OCC,3/31/2026,3/31/2026,-4.079933031,-4.079933031,-4.08,-4.08,-46.27,-46.27,2693992,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,0,17031,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,0,10,29980,42814,midlandfederalsavings.com,60455,,440,,,430,,,,,,,,
1,1201 Network Centre Dr,,6539611,SM,41,1,"Effingham, IL",,0,,0,0,,1,20820,1040,12/31/9999,12/31/9999,0,0,STATE,Effingham,EFFINGHAM,13,N,Effingham,,0,,2/28/2025,0,5450631,5450631,15512,9/30/2024,12/31/9999,605286,01/01/1881,9,Chicago,Chicago,8,0,773247,0,,0,1040,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,39.14585438,N,-88.52385595,,NONE,0,Midland States Bank,MIDLAND STATES BCORP INC,19288,19288,0,0,,,60,0,60,0,0,0,Effingham State Bank,2/28/2025,3,,FED,3/31/2026,3/31/2026,1.183119628,1.549317481,1.55,1.18,12.69,12.69,1491351,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17049,Illinois,17,0,9,0,0,1,0,,,,,,,,,,,,,,,,,1,10,1040,693,www.midlandsb.com,62401,,820,,,,,,,,,,,
1,200 E Broadway,,702788,SM,41,1,,,,,0,,,,,3711,12/31/9999,12/31/9999,0,0,STATE,Monmouth,MONMOUTH,13,N,Warren,,,,8/31/2022,0,538634,538634,13691,8/31/2022,12/31/9999,60380,09/09/1870,9,Chicago,Chicago,7,0,709143,0,1,0,3711,0,DIF,,0,1,1/1/1934,1,1,0,0,1,0,40.91230401,N,-90.64659296,,NONE,0,Midwest Bank,1870 HOLDINGS INC,1779,1779,0,0,,,8,0,8,0,0,0,The National Bank of Monmouth,8/31/2022,3,,FED,3/31/2026,3/31/2026,1.012091478,1.32556107,1.33,1.01,11.91,11.91,3356632,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17187,Illinois,17,0,9,0,1,0,0,,,,,,,,,,,,,,,,,1,10,3711,2377,www.mbwi.com,61462,Midwest Bank of Western Illinois,,,,,,,,,,,,
1,302 N Main St,,120622,N,51,1,"Centralia, IL",,0,,0,0,,1,16460,3834,12/31/9999,12/31/9999,0,9786,OCC,Sandoval,SANDOVAL,3,N,Marion,"St. Louis-St. Charles-Farmington, MO-IL",1,476,10/4/2023,0,108468,108468,0,10/1/2023,12/31/9999,8727,6/1/1910,9,Chicago,Chicago,8,1,122546,0,,0,3834,0,DIF,,0,1,1/1/1934,1,1,0,0,0,0,38.61490498,N,-89.12056297,,NONE,0,Midwest National Bank,FIRST SANDOVAL BCORP INC,26,26,0,0,4,WESTERN DISTRICT,2,0,2,0,0,0,The First National Bank of Sandoval,10/4/2023,3,,OCC,3/31/2026,3/31/2026,0.086071696,0.092692596,0.09,0.09,1.21,1.21,1139523,6/26/2026,0,0,8,All Other Under 1 Billion,IL,IL,0,17121,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,0,0,3834,2494,www.midwestnationalbank.com,62882,,510,,,,,,,,,,,
1,131 E Jones St,,27361,SI,51,1,,,,,0,,,,,30152,12/31/9999,12/31/9999,0,0,STATE,Milford,,42,N,Iroquois,,,,8/31/2022,0,23815,23815,4853,8/31/2022,12/31/9999,3342,01/01/1883,9,Chicago,Chicago,7,0,994770,0,,0,30152,0,DIF,,0,0,8/9/1989,1,1,0,1,0,0,40.62854499,N,-87.69532997,,NONE,1,Milford Building and Loan Association,,16,16,0,0,,,1,0,1,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.233815578,0.336109893,0.34,0.23,1.92,1.92,,6/26/2026,0,0,5,Mortgage Lending Specialization,IL,,1,17075,Illinois,17,0,9,1,0,0,0,,,,,,,,,,,,,,,,,0,0,30152,42986,,60953,,,,,,,,,,,,,
1,451 N Main Ave,,212671,NM,51,1,,,,,0,,,,,15873,12/31/9999,12/31/9999,0,0,STATE,Milledgeville,MILLEDGEVILLE,21,N,Carroll,,,,8/31/2022,0,169334,169334,0,8/31/2022,12/31/9999,19840,1/2/1942,9,Chicago,Chicago,7,0,895448,0,,0,15873,0,DIF,,0,1,1/2/1942,1,1,0,0,1,0,41.96359902,N,-89.77492901,,NONE,0,Milledgeville State Bank,MILLEDGEVILLE BCORP INC,519,519,0,0,,,1,0,1,0,0,0,,8/31/2022,3,,FDIC,3/31/2026,3/31/2026,0.979820697,0.994923906,0.99,0.98,10.3,10.3,1143454,6/26/2026,0,0,2,Agricultural Specialization,IL,IL,1,17015,Illinois,17,1,9,0,1,0,0,,,,,,,,,,,,,,,,,1,20,15873,10110,WWW.MILLEDGEVILLEBANK.COM,61051,,,,,,,,,,,,,
1,2077 Miner St,,835398,NM,41,1,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Evanston, IL",1,16984,16980,1,"Chicago-Naperville-Elgin, IL-IN-WI",0,16980,58348,12/31/9999,12/31/9999,0,0,STATE,Des Plaines,DES PLAINES,21,N,Cook,"Chicago-Naperville, IL-IN-WI",1,176,1/21/2025,0,678743,678743,0,1/17/2025,12/31/9999,79940,7/2/2007,9,Chicago,Chicago,7,0,3547896,0,,0,58348,0,DIF,,0,1,7/2/2007,1,1,0,0,0,0,42.03851496,N,-87.87305724,3,Asian or Pacific Islander American owned,0,Millennium Bank,MILLENNIUM BCORP INC,1271,1271,0,0,,,3,0,3,0,0,0,,1/21/2025,3,,FDIC,3/31/2026,3/31/2026,0.617596645,0.690483739,0.69,0.62,6.39,6.39,3547887,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17031,Illinois,17,1,9,0,1,0,0,www.mb.bank,,,,,,,,,,,,,,,,0,0,58348,446858,www.milbnk.com,60016,,811,,,,,,,,,,,
1,721 W Jackson St,,5281633,NM,41,1,"Peoria, IL",,0,,37900,1,"Peoria, IL",0,37900,18429,12/31/9999,12/31/9999,0,0,STATE,Morton,MORTON,21,N,Tazewell,,0,,6/22/2023,0,4558279,4558279,10842,6/9/2023,12/31/9999,514392,8/26/1961,9,Chicago,Chicago,7,0,825146,0,,0,18429,0,DIF,,0,1,8/26/1961,1,1,0,0,0,0,40.61790898,N,-89.46747904,,NONE,0,Morton Community Bank,HOMETOWN CMTY BCORP EMPLOYEE STK OWNERSHIP PLAN&TR,22514,22514,0,0,,,50,0,50,0,0,0,,6/22/2023,3,,FDIC,3/31/2026,3/31/2026,1.686354314,1.700810492,1.7,1.69,17.22,17.22,2762795,6/26/2026,0,0,4,Commercial Lending Specialization,IL,IL,1,17179,Illinois,17,1,9,0,0,1,0,,MCB on Main,,MCB Downtown,,Bartonville Community Bank,,Fairbury-Cropsey Community Bank,,Fondulac Bank,,Fondulac Banking Center,,,,,1,10,18429,12333,www.hometownbanks.com,61550,,810,,,,,,,,,,,
